-42.769,-38.603,-31.138
-41.759,-40.788,36.557
11.061,55.553,38.04
-5.4244,50.294,-29.255
-24.089,57.311,36.414
64.896,-1.8858,-38.248
31.055,-41.129,-23.354
-50.485,-5.5853,18.189
59.704,-7.9811,30.978
-38.933,44.65,19.863
11.042,54.17,-26.22
-1.6928,-58.896,-30.964
45.4,39.112,23.088
27.752,38.001,-34.384
-43.771,38.934,-40.206
-42.335,-35.563,20.37
49.076,-32.83,-26.314
7.8741,-58.797,20.52
2.4132,55.76,27.457
-56.854,-24.636,-14.824
-5.8452,51.803,-49.976
31.889,59.522,-23.877
-35.624,52.398,5.4064
61.325,29.269,-12.233
37.188,-39.157,32.728
-34.189,-51.175,-4.1482
35.504,-46.52,-35.466
-47.301,-37.364,32.338
-31.43,39.379,-36.848
38.35,-39.809,38.452
-52.115,29.202,4.3517
-1.5469,-51.092,23.077
58.553,6.7889,20.19
-0.45603,-50.825,-23.227
45.206,40.56,26.863
40.186,40.163,12.962
-16.373,-53.452,32.746
6.2937,60.206,24.735
11.117,-44.182,-35.252
-28.167,49.579,29.85
-40.453,-27.058,-16.267
-54.041,9.117,-30.797
-41.658,-34.918,20.48
-5.4697,50.219,-38.003
-59.569,-0.2546,41.227
-55.853,-5.8638,-30.159
24.632,-51.273,42.906
-31.256,-41.794,-52.272
-40.295,33.034,-35.663
-48.608,50.35,-38.976
44.672,35.883,-40.881
44.288,-35.132,-12.99
-53.661,3.6483,25.243
49.089,34.027,25.697
55.101,-5.1885,-23.097
-29.026,-40.943,18.599
-39.566,42.123,-37.452
55.612,11.413,-35.497
-37.732,45.136,28.715
-57.612,-1.9794,-24.213
29.647,19.961,-20.906
-0.21126,-59.731,33.198
-19.658,-50.285,-33.24
36.142,-48.816,-32.949
46.658,40.882,20.818
-34.413,-41.283,18.864
56.265,-1.6725,-31.683
-53.252,17.892,47.68
-16.088,-55.301,23.451
52.191,-21.7,30.763
2.0113,26.855,-4.9334
49.265,24.773,30.655
62.682,3.4471,-44.851
60.516,3.6974,26.874
34.79,37.409,-37.848
-52.425,-15.676,-32.97
30.134,46.504,26.191
-53.296,24.581,53.569
12.912,53.711,34.068
0.18381,49.731,-33.542
51.661,0.90704,-40.104
49.238,-38.796,45.407
-2.1927,-64.16,-25.205
34.921,47.462,-48.572
29.37,-39.772,-21.228
-58.976,-11.291,-35.785
-33.646,-37.963,13.314
26.297,-71.187,12.963
-59.809,-9.6763,-25.309
-49.522,-33.338,-30.56
30.458,41.471,-41.92
38.273,32.836,28.987
-1.4495,57.706,-38.442
51.458,-7.8009,31.145
4.6563,59.907,-27.451
-0.94751,-53.773,24.247
-59.482,1.132,-30.893
-41.953,-35.172,21.149
-62.636,5.6477,23.572
3.7476,-61.133,-31.911
15.911,63.908,14.106
-44.597,40.085,15.556
-35.824,-50.63,-44.062
-38.817,38.464,-34.932
34.111,36.607,-34.783
44.46,-12.754,-16.585
-0.74123,52.744,-32.015
53.039,6.3504,29.392
49.633,-1.1068,-38.676
-59.723,30.133,40.664
-32.267,-48.892,-35.063
62.177,3.4148,29.184
-53.503,7.3578,-23.654
-58.538,7.0163,21.869
-57.121,-19.574,-16.367
9.0641,-45.165,-36.907
48.151,-40.296,-15.995
-45.302,45.046,16.163
-8.569,58.914,-30.29
48.777,39.57,19.518
33.992,36.551,16.934
3.8037,-57.556,34.732
-34.245,44.507,37.115
-53.713,0.41626,24.878
-33.536,-42.768,-29.738
-44.623,36.051,-36.329
11.679,42.797,-29.009
11.335,54.903,38.805
-50.434,-9.074,-33.52
-50.255,20.673,37.766
-13,-57.352,49.145
39.778,39.403,-36.016
55.551,-21.226,33.286
10.951,58.463,49.158
65.118,1.3959,16.821
-49.988,39.399,-37.387
-38.223,-30.909,42.126
46.743,-40.016,22.52
-44.761,-29.689,-26.329
-39.715,40.804,35.373
-50.845,8.4852,-35.675
-32,-47.066,9.6997
-50.55,14.631,51.106
-42.439,49.831,33.576
-54.876,-21.729,-14.474
46.954,-29.458,-40.838
-5.0149,67.097,0.40519
37.57,-41.183,-30.132
9.4196,-67.472,-19.055
-35.325,33.437,-30.667
-48.601,-14.204,-31.915
-49.546,1.9994,54.611
-53.941,8.7995,-27.441
54.999,26.534,26.436
-39.902,-39.4,19.823
-28.131,47.444,34.231
7.3331,62.328,26.405
-26.384,-46.862,-35.672
-55.895,12.63,6.1251
-78.486,-37.622,-194.19
-35.34,38.052,-24.795
30.712,49.934,-0.54821
-62.345,-32.226,6.016
58.563,32.402,-6.7927
-54.252,0.38077,-27.11
37.857,-38.904,35.575
-17.647,49.018,34.182
-1.4773,-56.943,-13.393
-37.087,45.095,-30.189
42.198,-35.442,-28.169
57.21,-0.48868,35.617
45.376,39.464,28.219
-42.674,-33.627,25.842
36.436,-40.579,-24.099
61.147,-5.7537,-26.35
-57.02,3.1787,34.255
-49.317,-39.179,-23.853
47.693,36.396,-36.849
-38.169,35.671,-35.814
6.0464,-55.642,-45.835
45.849,36.814,39.935
-57.696,9.4673,-23.493
41.256,40.012,25.239
42.382,53.457,-39.51
5.2449,58.115,25.867
52.211,-5.1716,-12.198
-19.063,54.412,30.928
2.5092,60.867,-36.773
-25.29,40.176,-24.676
-55.74,2.9011,27.049
29.309,-50.236,22.777
-27.295,-42.638,-26.017
28.308,-44.926,-27.509
52.146,35.67,4.757
-34.236,43.722,41.906
61.86,0.43348,15.075
-33.032,-57.734,-0.34883
44.631,-33.84,37.724
-66.697,13.875,-5.4576
-67.711,-9.0773,6.4709
-29.15,41.377,-23.862
-53.897,3.4615,34.551
57.711,1.6524,20.368
9.3705,51.558,29.448
39.375,-41.592,-28.374
-33.266,-43.947,-31.432
-38.221,43.747,-25.722
29.684,47.056,-33.756
-31.034,45.579,29.063
-54.947,-2.0663,-30.611
-34.651,-41.035,16.505
-62.3,-1.4714,-36.092
46.918,37.105,40.742
-58.597,29.261,32.213
-40.336,-39.555,-29.012
-34.738,-37.319,24.244
11.562,-55.681,15.518
-33.521,54.442,27.829
31.925,37.844,-57.687
-28.716,54.829,50.34
13.318,-53.021,-14.888
-38.048,35.609,-31.019
5.6491,60.967,27.326
-24.25,-43.797,-41.311
60.852,3.5349,28.005
8.614,50.22,-42.527
35.505,-35.928,-35.651
37.277,-29.562,11.907
3.4353,-59.017,-24.765
35.7,-49.151,26.55
41.165,-40.292,20.94
-35.651,50.85,-28.077
-31.636,-45.654,-25.842
-39.311,33.465,21.506
-34.812,-40.157,16.5
39.277,38.325,-18.543
36.665,49.929,38.029
-3.7575,-56.523,57.163
6.8063,56.885,-4.7058
48.45,-3.3813,-30.4
68.221,9.8733,26.073
26.083,-44.595,-23.579
-54.604,18.44,28.205
-48.661,-27.371,25.222
0.23681,-55.901,30.826
35.632,-35.631,28.215
-46.484,4.1235,20.534
-32.089,50.442,22.972
40.371,32.44,17.515
-47.363,-19.833,26.671
-5.8915,-48.795,-19.656
51.046,4.636,25.794
-37.855,-40.039,-19.794
52.851,42.68,-28.619
-37.375,39.56,29.119
-42.428,-31.972,-24.698
47.517,-39.055,-15.403
11.107,50.907,34.016
48.173,33.172,25.228
52.892,-10.628,-24.399
29.976,-50.28,37.278
49.607,-31.811,-28.02
-54.436,-2.1129,-31.359
10.56,55.904,31.406
-24.68,52.688,43.943
-43.813,32.134,-35.039
56.245,-18.697,19.852
58.185,-5.2371,-25.118
-18.161,38.184,-20.602
-36.671,-38.029,25.315
16.294,64.378,43.62
57.543,-4.5213,40.97
-21.002,-55.811,6.9555
30.425,38.448,-41.727
-57.151,-45.053,-3.1741
-34.534,48.763,-27.575
20.096,-42.397,-18.412
22.059,-44.496,-14.846
53.082,-1.6056,-17.987
7.4083,62.4,32.509
52.743,44.462,-28.173
38.811,-34.913,34.82
-50.115,-13.883,-27.917
11.243,59.215,-28.191
-54.388,6.7023,21.312
45.036,32.307,14.229
-48.298,36.069,-33.154
-26.646,-48.806,-36.893
-37.006,41.75,27.716
-56.903,17.116,28.132
37.897,38.534,-34.209
-7.8449,-47.36,49.499
-47.795,-4.6457,-28.844
5.433,62.441,24.389
55.033,-2.2158,-36.669
-49.554,-25.848,34.345
49.254,33.642,36.467
-54.4,14.762,33.499
43.9,30.626,-19.06
57.814,-5.8638,-22.497
-32.041,-49.326,-33.245
58.341,-12.498,32.29
-2.5133,57.164,-19.109
5.7397,53.703,22.863
6.0674,51.983,-25.604
41.17,-35.609,33.932
-53.988,4.5006,25.429
-41.053,-37.068,-26.433
-27.473,45.838,32.663
-33.544,-35.228,23.17
57.069,-5.5629,29.052
53.069,-8.3838,-15.275
17.505,-56.179,-26.02
5.8007,59,25.166
-45.081,37.965,-44.657
41.08,28.831,-32.596
38.444,43.618,18.626
29.998,48.115,-40.237
45.831,-33.486,-31.245
-58.85,-12.377,-33.135
43.443,-36.487,-24.695
-49.571,-15.472,-20.045
-3.7782,-50.844,44.169
41.627,-31.472,34.42
49.302,39.222,-24.228
-37.051,38.686,27.858
-34.535,56.223,21.755
36.508,-50.547,23.046
-34.36,33.375,-35.608
53.58,-2.8318,23.335
-41.986,-33.332,18.944
-29.392,-29.149,29.456
-20.701,-44.31,39.8
42.767,-31.702,-42.594
-30.05,-49.569,-39.737
11.483,-65.874,-20.472
-40.118,32.155,-35.52
-59.093,5.6033,24.005
10.885,44.912,-18.112
44.77,35.006,-32.21
10.174,69.032,41.791
59.96,-1.3695,-43.899
-53.922,9.0476,-28.431
-4.445,62.693,27.294
56.314,-0.81605,-24.025
35.505,-38.669,30.431
55.699,-9.6302,39.752
39.586,-42.368,-35.184
54.418,24.153,-8.0559
-37.926,-27.446,-21.173
-19.215,-54.727,-13.239
-52.559,17.443,2.6199
41.022,41.29,-31.877
-2.5354,57.222,-30.074
-9.0093,-52.822,-0.70372
-56.148,9.17,37.034
-29.495,51.76,-33.039
-34.498,37.5,16.112
-63.563,-38.173,11.837
61.083,-2.9419,-46.128
49.421,-17.978,6.7084
46.864,-34.505,-29.602
-42.882,-29.318,31.962
-37.696,34.882,-38.523
51.135,-18.142,37.217
2.3854,-41.318,-33.642
59.775,3.4487,23.613
52.322,-2.0077,-17.04
1.3226,56.543,-38.494
67.121,-13.455,6.7076
-43.694,-36.537,19.895
-57.32,-5.1439,-30.526
12.111,61.621,-23.77
15.705,-56.564,-0.34301
40.33,47.954,8.1652
41.753,42.806,4.7471
-2.8312,64.383,-8.8487
-19.295,-66.529,5.5518
52.054,-32.003,-34.374
-62.309,-10.433,24.522
-32.577,45.672,-22.48
-38.619,-31.708,41.682
42.975,43.022,23.133
47.261,21.979,36.769
8.297,60.672,23.807
-54.425,-11.123,-41.774
-1.9687,-59.024,-27.068
-43.516,33.871,-35.395
56.566,-11.757,31.062
-13.695,48.111,-46.017
-40.737,37.119,-36.271
-35.986,32.81,23.262
-9.3907,-50.157,35.264
30.825,-39.238,43.287
8.6979,-61.686,-30.919
5.6068,-52.747,20.3
-40.898,-37.613,-29.845
45.492,-39.276,-19.212
49.997,27.803,26.407
-45.207,-35.039,43.828
-42.627,33.022,-35.264
-40.285,-36.446,-24.744
51.823,-5.1383,-20.574
-34.516,48.04,28.733
-2.1835,-56.718,28.45
-54.971,2.1479,-41.124
62.898,1.5459,32.141
31.884,46.093,-28.437
45.102,33.438,32.428
10.935,58.696,-20.313
1.1679,57.7,13.918
7.7236,-53.825,-21.581
-34.809,40.119,23.467
60.193,-3.4173,-46.057
-47.327,-22.456,-16.88
-46.168,-22.712,41.334
-34.464,45.542,-24.493
-51.973,7.8004,-30.314
-40.687,-32.807,-21.446
-37.551,48.347,35.244
2.4716,66.371,33.158
-56.61,0.82181,5.872
44.98,43.181,32.2
47.96,35.681,-34.981
-0.27011,-54.584,25.835
43.003,-29.329,22.612
65.822,-2.0456,26.76
62.775,-16.268,-28.71
-57.259,5.8829,-24.572
-42.43,-33.77,-22.621
-0.05922,-60.145,-30.616
6.4286,-48.231,11.803
57.654,10.158,-21.236
-24.06,59.042,-7.7615
7.1375,65.45,30.51
53.078,34.112,26.793
-18.077,-56.757,3.5946
-68.202,39.634,1.57
25.616,-67.395,3.1646
-29.337,-51.422,-36.456
37.28,37.463,-36.171
-19.305,62.589,-6.6894
-63.04,7.3215,24.405
56.178,-23.916,-2.186
-56.695,20.533,1.2594
-16.343,-61.662,-4.1691
61.909,-3.3837,-23.127
-44.514,-29.124,-33.016
-15.83,-50.838,37.206
-50.632,1.475,-26.093
2.1133,-59.343,-30.198
-30.729,45.635,32.898
30.309,53.232,-34.12
-40.615,-39.112,-21.098
-39.518,-29.001,33.723
58.676,10.599,-38.206
33.79,-41.105,25.807
-32.338,-38.639,-18.817
11.961,58.431,-25.681
-0.43009,-45.26,-39.962
-29.626,44.042,30.22
-49.498,1.059,-47.395
44.143,-37.965,-36.773
-1.719,-56.331,35.683
