1.204379417291172416e+01,6.452427044708863946e+01,8.985676217055079462e+01,1.159225369309579889e+02,3.831637624850887960e+02,4.052413929370238748e+02,4.170411833022032511e+02,4.702534222037477321e+02,5.994181822995772109e+02,6.276877493471921525e+02
2.045272042651329869e+01,2.427844126311401283e+02,3.173973665377029079e+02,3.665101773566324255e+02,3.804724005878713342e+02,5.425342877948106661e+02,6.254300467477447683e+02,6.989043861290269888e+02,7.305248865302296508e+02,7.930648041749734602e+02
9.265843132152257056e+01,1.008255129561558192e+02,1.072820329878359047e+02,3.189162204962452734e+02,4.118687918849715288e+02,4.897090321937270687e+02,5.131626540743194482e+02,6.377341870030492146e+02,6.704962980370393097e+02,7.754032851448675956e+02
2.279471226360710290e+01,9.547992865999427181e+01,2.659077792066192956e+02,3.318451456032053102e+02,3.367275654444143242e+02,4.140331096922211600e+02,4.342715739799656376e+02,5.318027911839440094e+02,5.891053421039241584e+02,7.325319828232782129e+02
1.843164705863767097e+02,1.936316667702658663e+02,2.163248778506524275e+02,2.886954309112970236e+02,2.984794696356096892e+02,3.021407238278775935e+02,3.120368470641258227e+02,3.895139059606627256e+02,4.436958597571657492e+02,6.436970366397930547e+02
9.467045574859797341e+01,1.662727459136341395e+02,2.119280704312503190e+02,3.072190720596363462e+02,3.504114430311385036e+02,3.834927830684898709e+02,4.357915603964209481e+02,4.408087578354812308e+02,5.578063450259890033e+02,5.600757804567995208e+02
1.839993368537680567e+02,2.650885136636857169e+02,2.811177804873966579e+02,3.184784782872392270e+02,4.494525248903873376e+02,5.574357340291232958e+02,5.958587995741332861e+02,6.203218834393570660e+02,6.319029361456686047e+02,6.801618465801777802e+02
2.152727022246718320e+02,2.318167821981149643e+02,2.934980467682432277e+02,3.320612272967331933e+02,3.679695648229678682e+02,4.705930226712861781e+02,4.834459852338557084e+02,4.972122852772508850e+02,5.096354292262539616e+02,6.411672306196269346e+02
2.774350175111890593e+01,7.307524279807790890e+01,1.159028422215704381e+02,3.252466765544043596e+02,3.385415140780233969e+02,3.625324361282857808e+02,3.791712324972708075e+02,4.655154096740097884e+02,4.724389997085116306e+02,4.971784353140083113e+02
1.823694082013161903e+02,3.259971711939519423e+02,3.435826598156688192e+02,4.537350435799149295e+02,4.988086098870238629e+02,6.350847743430767878e+02,7.182011262661562796e+02,7.347230965447054132e+02,7.357331908824776292e+02,9.121514257522558182e+02
1.059508407821767690e+02,1.180765599103396255e+02,1.401781294354298666e+02,5.422026177692066540e+02,6.077468760424127368e+02,6.467729415751903161e+02,7.357975196332881751e+02,7.879973812380841309e+02,8.063373791599332208e+02,9.415737693355202964e+02
6.940561744365541585e+01,1.317179394685612976e+02,1.348071262038943132e+02,1.949626202977149489e+02,3.074889943962687653e+02,3.129229526038459994e+02,3.715923918742339538e+02,4.608297980944018377e+02,4.884780078351530506e+02,5.174969121767841216e+02
6.154117170791506908e+01,1.018359093698581717e+02,1.769157259844862438e+02,1.869486698099607906e+02,2.282420309568103960e+02,3.158864755977645586e+02,3.418077005525743743e+02,3.464396140396024180e+02,4.177060070331340285e+02,4.306343521589302554e+02
6.088277964905359596e+01,2.687255583358081026e+02,2.757249117682128485e+02,4.021955955966155329e+02,4.662622193137128193e+02,4.777094250710502479e+02,5.591632040759162692e+02,6.186842524960748051e+02,6.416373265347691586e+02,6.871397977907915902e+02
1.591793620784912662e+02,1.772074360362262553e+02,2.693262425906178237e+02,3.587587934168889774e+02,4.098606585998761034e+02,5.386164710569582894e+02,5.581510401093927385e+02,5.767402699752265107e+02,6.310696109484265435e+02,7.645739544212864303e+02
2.552530751197969039e+01,1.515802986239256995e+02,2.513601036156089776e+02,2.975409072845221772e+02,3.162872716673047648e+02,3.428306745480387576e+02,3.668790987784073536e+02,3.868725640365320260e+02,4.566695425908380912e+02,5.691951002778877182e+02
1.459514716005457480e+01,2.381649300283542914e+01,3.333482647911043273e+01,7.005290570968911368e+01,1.135702733755164360e+02,1.285556312644780519e+02,2.115330694305477266e+02,2.469968023184424908e+02,3.259415848500083825e+02,6.559214414037581946e+02
1.542874772637728427e+02,1.842673401549079415e+02,2.382353178436021892e+02,2.784355889610696977e+02,3.010052946519728039e+02,4.155944660982198684e+02,4.903574698065579582e+02,5.805988718612306911e+02,6.207072353858212637e+02,6.363158735553801080e+02
1.625979014694215437e+02,2.175227240476320105e+02,2.196746360040654906e+02,3.468619599277501493e+02,4.392919887699035826e+02,4.644401841892461107e+02,5.693253620827538271e+02,5.904821784601657555e+02,7.310513428733864885e+02,7.562697007349997875e+02
1.437588324422775941e+02,1.530641174331957188e+02,1.631937460569691609e+02,3.713148880279312607e+02,3.948208351890480117e+02,4.328857617417921233e+02,4.353148359162015595e+02,4.509260907417337307e+02,7.012468175245097655e+02,7.715676472295226631e+02
3.982740801258240992e+01,1.078692618091740911e+02,1.086705825631631512e+02,3.319073235995563209e+02,3.421622114018038587e+02,4.973097535620512986e+02,5.442708281646982869e+02,5.464513634850907238e+02,6.855807424638846896e+02,8.082971895367527395e+02
3.721792339031920704e+01,2.162211077531209753e+02,2.749415011020897737e+02,4.052196709746291390e+02,4.279343856616454786e+02,4.578229492927068804e+02,4.660902992150192858e+02,4.695464921942495948e+02,4.872527135443779116e+02,4.907918751044308010e+02
1.932440445326045619e+02,1.980865389351924364e+02,3.108649792096067017e+02,4.124358051752074061e+02,5.308771056498399048e+02,5.616489061801562457e+02,7.849831513812400772e+02,8.211765375840786874e+02,8.609392036729752817e+02,9.200161531078641701e+02
7.871191768762513163e+01,9.830172802304340962e+01,1.315902862895931662e+02,3.980819034305890227e+02,4.071875560732092936e+02,4.716981705852655864e+02,5.137380917841300061e+02,6.217878003935253446e+02,6.691530171277329373e+02,7.122749152785150955e+02
2.569539865117980426e+01,9.020553759540123906e+01,1.664029075002757452e+02,2.733565018223358720e+02,3.216017048668363145e+02,3.471249333069521299e+02,4.867888869145234025e+02,5.966885087471828228e+02,6.309978015226895423e+02,6.706670744439779810e+02
2.138409722947813805e+02,2.292088467664727318e+02,3.377392262369682499e+02,3.855809160159663520e+02,4.882891882670222685e+02,4.886317940367144388e+02,5.941703336059308640e+02,6.068616780009908780e+02,6.614815843312666175e+02,6.746904435314222610e+02
1.447075409657431919e+02,1.833949492557856615e+02,1.952237532321139497e+02,4.555964899446676668e+02,4.609156226733461494e+02,5.006890533494276951e+02,6.038748958977863595e+02,7.449685060676335979e+02,7.583084412789249882e+02,8.390525425031657960e+02
1.233813845765440362e+02,1.292764552098814477e+02,1.625957270560243728e+02,3.120868130973168491e+02,3.393653524210424166e+02,3.472546266346711263e+02,5.310359137562458045e+02,5.468807005374296750e+02,5.592377793727862354e+02,6.564618046118937400e+02
6.424707090721908287e+01,1.470714552452390933e+02,2.303186032789807030e+02,3.383382242967178399e+02,3.412023830949667627e+02,3.948842784080697470e+02,5.042025791494002078e+02,5.503990603296060726e+02,5.935721314435395470e+02,6.372457183442145379e+02
6.494380731604790924e+01,1.639193728682127471e+02,1.886392663626447472e+02,2.032887741683819627e+02,3.656242836118482273e+02,3.732241310985500036e+02,4.354635575096643834e+02,4.607927618679362922e+02,4.782157706845009670e+02,5.747477558400568114e+02
2.252437297010287054e+01,6.777123300720101895e+01,1.588039927731647367e+02,1.790423964458901480e+02,2.357474177811138247e+02,2.589605457236792745e+02,3.281908744237218230e+02,3.689709874853051588e+02,3.751548797911554516e+02,4.707631367546138108e+02
2.017755702621348917e+02,2.591909599199179866e+02,3.172912699464388311e+02,4.267931677503406149e+02,4.337553531445893213e+02,4.549175416031264945e+02,4.674137269093665736e+02,5.542227311546582769e+02,6.629540556138462080e+02,8.653819306541912511e+02
6.515849503288845312e+01,2.098840049341523581e+02,2.657165373714921657e+02,3.542659338488927574e+02,3.674667026599106521e+02,4.904504120842256611e+02,5.303980393033001519e+02,5.309761254835941600e+02,6.689078020042610433e+02,8.148058960241694422e+02
8.896934610421737943e+01,2.197938189113015426e+02,2.656140178121650024e+02,2.911156464786319020e+02,3.438272875783297877e+02,4.169278766668413709e+02,5.654421635314189416e+02,6.264629283553755386e+02,7.375471846497944171e+02,7.664786065904571615e+02
3.864578742351747564e+01,1.725815685113909410e+02,1.953319340296198163e+02,2.305678004672305690e+02,2.317655713545316587e+02,3.733569099618632663e+02,4.478106009509442629e+02,4.750759299615671694e+02,5.741553306377633135e+02,5.772769483076599499e+02
1.866099519141871355e+01,1.647171067330988308e+02,2.647856935365338131e+02,2.729165149587042265e+02,4.473806067304988119e+02,4.819855020195238922e+02,5.138896035445932284e+02,5.780872427791319978e+02,6.126375274796785106e+02,7.000188818985679973e+02
1.602580371699173512e+01,9.988892961554162753e+01,1.477268281856409260e+02,2.598555289616720074e+02,3.194728418401926433e+02,4.287977417782971088e+02,4.565554022944979806e+02,6.251626261320266167e+02,7.119626532473076850e+02,8.768006315632327414e+02
1.856803148146553895e+02,2.002992198990993131e+02,2.590714074205381507e+02,3.073103862973927107e+02,3.156692642519781202e+02,5.885038636687941107e+02,5.898310550489990192e+02,6.491737111550932013e+02,6.732617704333673601e+02,7.097119298324606689e+02
2.391573279276949222e+02,2.416066489839859344e+02,2.594689855710769280e+02,3.330861973567722316e+02,5.517978167275629175e+02,5.607864297708033519e+02,5.912811709585834024e+02,6.264961193854521753e+02,8.060319140589524523e+02,8.739947866403130092e+02
4.599954283205896388e+01,1.865422640659661226e+02,3.320596208216356331e+02,3.795231192807374896e+02,3.818333508593851775e+02,3.892641301723957667e+02,3.919577672144599205e+02,4.060038022038218060e+02,4.085143178244296678e+02,5.145974414016073979e+02
6.684671394311244796e+01,1.457319390949357114e+02,1.628752318215252615e+02,2.234848280345649130e+02,4.385659639904416736e+02,4.446600351498646546e+02,4.866021558908779525e+02,5.332357193738265551e+02,5.373085288977058553e+02,6.112993473191046405e+02
8.502654847800278048e+01,1.605702435358938089e+02,2.029446338739568887e+02,2.390986636150118727e+02,3.738218754867880307e+02,3.944319388306039400e+02,4.180944799317111915e+02,4.380397818695599312e+02,4.926934681069494673e+02,4.934562753071256793e+02
1.232748183857686683e+02,1.952714847557115831e+02,4.245684912720541888e+02,6.263198563694254517e+02,6.551851903746711514e+02,7.307749030460952326e+02,7.426700063214664169e+02,7.568893107968510776e+02,7.643441761264472234e+02,7.891310285914209999e+02
1.537087467184527156e+02,3.941420606345670876e+02,4.291207106117813623e+02,4.489853854072520107e+02,4.515167879977321945e+02,4.793926977012559405e+02,4.901429790713632997e+02,6.422133955214935668e+02,6.716889902708766158e+02,6.918367107096037216e+02
1.020104476710284871e+02,1.193090143049058440e+02,2.175090097539136025e+02,2.302786504825488123e+02,2.303244945609266665e+02,2.858261998467252738e+02,3.074913290564023214e+02,4.856506806421625697e+02,4.966734071270325899e+02,5.362205858421893936e+02
2.264718310509085200e+02,3.427140232413944432e+02,5.119324206922678400e+02,5.817520156598085350e+02,6.362306052109099710e+02,7.637395453471278870e+02,7.827217081002798977e+02,1.001564430056665742e+03,1.249769204431964909e+03,1.269917472180091863e+03
6.494380731604790924e+01,1.473961932918217883e+02,1.481954607636272101e+02,1.664639390541449018e+02,2.774706443870821886e+02,4.286341723295158772e+02,5.377697720810542705e+02,5.934833093844048335e+02,6.139661539915289268e+02,6.669730264123306824e+02
2.352444090416543929e+02,2.735037699711140249e+02,2.988224156353195440e+02,3.304164046345618999e+02,3.699827404262466075e+02,4.324218784575198811e+02,4.595121918233343195e+02,5.602264996356327629e+02,6.894462157489142555e+02,8.393686279827380758e+02
2.609420589610854790e+02,2.685581827894490061e+02,2.738479529000602497e+02,2.960600464008713288e+02,3.715060641583548886e+02,4.389227053001697527e+02,5.508746693511033072e+02,6.492836510169320263e+02,6.991035308514690314e+02,7.669309805309788999e+02
2.749360858061649537e+01,8.759701657506455774e+01,1.385060122713029216e+02,1.498273889957961558e+02,3.134179385804686717e+02,3.485680865300669211e+02,4.322996148610353089e+02,5.004315400401134752e+02,6.026496486681954821e+02,6.705894895931490964e+02
1.028984859243923040e+02,1.867350865570070653e+02,3.003482991394616874e+02,3.032231963169556366e+02,5.011709543864382681e+02,5.870130321199409309e+02,6.107546295499148528e+02,7.154824363978061683e+02,7.213807662104435394e+02,7.284718742916653582e+02
1.532664872483271381e+02,2.795199068321635423e+02,2.902114774173353453e+02,3.227969402887111414e+02,4.843211617270245597e+02,5.988152186948794906e+02,8.117300842175244497e+02,8.146839996669239099e+02,8.351887134107589645e+02,8.547551287626579324e+02
2.999226400186717711e+01,1.165589342055942836e+02,3.773905895446724799e+02,4.088885880327671316e+02,4.387524413865346560e+02,4.676838431316052720e+02,5.118725363657665639e+02,5.332314893796675506e+02,5.348470416772553335e+02,6.959677101870039451e+02
1.896053182444331355e+02,2.060328286632473862e+02,2.130172078945275587e+02,4.268324119649442991e+02,5.750116093749733182e+02,7.633876895016761637e+02,7.708638702386231216e+02,8.569162040454888256e+02,8.584107436869472849e+02,8.624896502859110115e+02
3.386502617577825447e+01,1.582835521157672929e+02,1.995925346816977424e+02,2.105983965895985648e+02,2.333206262374400808e+02,4.029353017759764271e+02,5.906141363054115345e+02,7.466804199338865828e+02,7.686435283454312639e+02,7.851180844730652097e+02
8.428388475230072174e+01,1.469191950336490322e+02,2.585411073663437946e+02,2.663954358482274074e+02,2.856070965343328112e+02,3.197534827487880307e+02,4.968898149541904559e+02,5.670002321535706642e+02,6.280257722395734845e+02,6.470927442574779889e+02
8.313889913718841740e+01,2.265553716840919378e+02,3.479111985811842942e+02,4.484494856505717166e+02,4.881861743631663444e+02,5.002942827593915354e+02,5.225917042540149851e+02,7.065624935516233336e+02,7.666583994394741239e+02,8.301746624153815901e+02
1.143847797786272338e+02,1.365199271303621344e+02,3.585619862084183751e+02,5.552657433526466093e+02,6.148396447165066547e+02,7.452423568466404049e+02,8.324514523327283086e+02,9.138002117940930020e+02,9.551093204605593883e+02,9.994074421593905981e+02
1.755414944972327476e+02,2.003042756667209687e+02,2.233863568061343869e+02,3.568201005436945934e+02,4.383242937752749526e+02,4.710137822714310118e+02,7.030161172894310084e+02,7.508675482262269725e+02,7.606146975126630423e+02,7.632471275481701696e+02
1.203753779579964771e+02,2.515281999756423374e+02,2.896421461980570484e+02,3.502222007968273374e+02,3.696368284253173329e+02,6.197649035817576078e+02,6.418455792460086968e+02,8.412266981753350592e+02,8.699775882843067620e+02,8.955852704238359365e+02
1.523618268457727254e+02,2.536603746331035723e+02,2.731570473427205457e+02,3.600148172773274950e+02,4.635070633259391002e+02,5.839819295199480393e+02,6.079024266021368703e+02,6.775897702935632196e+02,6.874633516094816059e+02,7.400637287903990682e+02
1.363144662805218559e+02,1.561647912246459953e+02,1.819893418811670358e+02,3.145866852228272137e+02,3.516190025558493062e+02,3.701635966034704097e+02,3.829464522414064049e+02,3.867712832203549169e+02,4.926577458232196136e+02,5.199077532185250448e+02
6.835690571426732731e+01,1.601744983937270774e+02,2.143574156667155535e+02,2.697831107180753634e+02,3.543627918670539998e+02,3.555914395401029537e+02,3.620707373956804531e+02,4.725316693847478859e+02,5.042470486747005225e+02,5.415892895827875009e+02
2.191572848391398054e+01,1.918362632353492074e+02,3.590964884644496351e+02,4.109525695188837631e+02,5.052869631998163413e+02,7.359977311198454117e+02,7.738959189204821314e+02,8.016491140019073782e+02,9.367619960949630240e+02,9.440320356054793365e+02
8.391052209711855880e+01,1.622757150460460593e+02,1.759480504839390278e+02,2.117574169494102136e+02,2.429747360637328200e+02,2.511900863362997995e+02,3.413826187671764956e+02,3.479355052269045245e+02,3.847266200807441692e+02,6.286757242737828619e+02
2.240228834985114759e+01,1.006436967470033892e+02,1.279751866670858789e+02,1.463422979825296011e+02,2.363039426595416046e+02,2.554175273201410619e+02,3.113715391188500803e+02,5.267920706979989518e+02,5.850491991906378644e+02,6.058660771663082869e+02
1.581494597248509137e+02,2.220693835105753635e+02,3.082950160230130905e+02,4.193201445038229167e+02,5.178183851850326391e+02,5.308471497041568909e+02,5.731990116455913267e+02,6.520027894196988427e+02,6.811827734355805433e+02,6.814929288315581744e+02
2.293597794660720979e+01,1.721021363729334155e+02,2.618866300422245672e+02,2.749566264629801253e+02,3.199305302565314832e+02,3.692982008035334047e+02,4.383558577411998272e+02,5.953516892310723279e+02,5.989022823175805570e+02,6.788778400050026676e+02
2.225733892659498281e+01,2.394332305571205310e+01,4.255919351612649848e+01,2.101255631284260801e+02,3.249859263597205654e+02,3.483142251182973155e+02,5.057678643064750759e+02,7.543639066896747636e+02,7.761958547821465118e+02,7.919491919299523488e+02
1.035390339987624913e+02,1.202506704451384678e+02,1.839614130906113871e+02,2.769036756737612563e+02,5.428910322608103343e+02,6.540812550820432989e+02,6.699289747376878950e+02,6.808729475534039466e+02,7.085762456781895935e+02,9.955372147578821114e+02
1.858910416995649086e+02,2.028600232049246017e+02,2.551035848534732793e+02,4.533259772177601121e+02,4.818770959618858001e+02,5.172536067471161232e+02,6.128048251706840119e+02,6.480403507715025171e+02,7.492590211160846820e+02,7.560766179118714945e+02
2.259147988324478007e+01,1.334247169117606120e+02,2.485847893766871266e+02,3.380762721030612852e+02,3.457313961002943188e+02,3.487718592694412791e+02,3.610381268109556459e+02,3.622566749681424767e+02,5.602544504346727763e+02,6.389291648768555660e+02
1.580649222136727872e+02,2.973003606479128393e+02,3.391358458225504364e+02,5.089689437714374662e+02,6.793143256158920167e+02,7.365780994322996094e+02,7.703454321411011279e+02,9.189126715092744462e+02,9.288311252261464688e+02,9.913792142411327859e+02
2.201449437287422839e+01,2.461870621190116140e+02,3.716080158982660464e+02,4.140917542686596562e+02,4.680521181347889978e+02,5.088409053188265148e+02,5.324224668585005702e+02,6.547047789085322620e+02,8.564292944672987460e+02,8.651535681533438265e+02
1.297342592178429754e+02,1.693211969273502859e+02,2.706248376933873487e+02,3.116572067873449896e+02,3.832604828133877959e+02,4.577708882544558264e+02,5.723809678973307200e+02,6.121211164691824251e+02,7.294509734157591083e+02,8.001669271550798612e+02
1.339662299049754211e+02,1.626064745803865890e+02,2.784488969472325266e+02,3.018456725882496698e+02,3.545736835303148382e+02,4.613165550242759423e+02,4.655429953339248073e+02,6.308129632545613958e+02,6.387797720858991397e+02,6.813031135691920781e+02
1.808834599805505263e+02,2.292441744663860845e+02,2.576860599852757900e+02,4.066819408877531146e+02,4.294415198608365358e+02,4.577664099968735627e+02,4.889465294996305147e+02,7.978630642471155170e+02,9.083414799459318374e+02,1.013544774773472454e+03
1.328270441845557173e+02,2.836590185885689266e+02,3.574638494986654109e+02,3.620081872863769945e+02,4.326320671117562711e+02,5.984468751612984079e+02,6.099000723233527879e+02,7.051391270463793717e+02,7.914266916962361620e+02,8.602965261480190975e+02
8.129114525082508180e+01,1.618517953007828964e+02,2.038808138048672731e+02,2.091627071334486061e+02,4.223447881231878114e+02,5.375796053275460054e+02,5.937739932595501386e+02,6.072009986731505933e+02,6.649306739171532854e+02,8.084445189677212511e+02
1.388960527180304041e+02,1.941950628860498114e+02,1.973667065269119405e+02,2.602665468654172400e+02,2.885016675254139500e+02,3.884928350908442098e+02,4.041473978064709058e+02,4.493969482382136107e+02,4.540792552866048482e+02,5.082097827181879666e+02
1.286473248592919560e+02,1.610107484721841899e+02,1.613734090264618146e+02,2.646712798104204012e+02,3.074550454769662338e+02,4.219234920588483533e+02,4.701210726496904613e+02,4.728217680811675336e+02,6.152319410985309105e+02,6.705068251971606514e+02
8.727587899454285036e+01,1.740854409606459683e+02,2.045398248094914493e+02,2.845981474736236692e+02,4.261441054565405011e+02,5.796299604937896675e+02,6.373520637695934283e+02,6.511577526736120944e+02,7.179118603727379195e+02,8.442169109471190040e+02
1.121413189002433626e+02,1.792708869246032748e+02,2.135825459738568668e+02,3.405910605081472227e+02,3.928780704649093991e+02,4.211627546190021576e+02,4.320834936664302290e+02,4.819104135400696691e+02,5.078349639403450624e+02,5.389943920664325105e+02
2.315285458989024647e+01,7.564222018535114955e+01,1.408460083508193748e+02,1.772496179599213519e+02,2.377659616861460279e+02,2.542724765537058431e+02,3.660036834163586832e+02,3.874670259752863331e+02,4.057925682946863049e+02,4.783345583065553797e+02
1.037635212872371113e+02,2.327834270618502330e+02,2.494283219002471128e+02,2.755011188533659947e+02,2.921659314854326794e+02,3.513200525781442138e+02,4.310081341594020614e+02,4.489650932288211038e+02,4.561651399081916907e+02,4.836271692713597190e+02
9.393879297818045870e+01,1.894430109359563232e+02,4.165727179292982214e+02,5.072139846634986498e+02,5.406752851708844219e+02,6.802272031321140275e+02,6.839790810741990299e+02,8.312110949965710915e+02,8.347147410909764176e+02,9.302872079333671991e+02
5.941205000617173226e+01,1.059945413155016496e+02,1.674895029755896019e+02,3.522166919293225078e+02,3.693301645539626747e+02,4.659193443841682551e+02,4.732738609996365540e+02,5.793075790378252350e+02,6.210739497499629351e+02,6.521600494458242565e+02
3.853474481273470076e+01,1.886110462422938951e+02,2.788465448983802730e+02,4.030872734656685452e+02,4.797197798190350682e+02,5.393455455755165531e+02,5.596204774160537454e+02,6.278400294565042259e+02,6.316584186763836897e+02,8.473222864401752759e+02
1.056831688134172680e+02,2.255890063974698592e+02,2.596567448452807412e+02,2.750665445158475677e+02,3.755588845010410068e+02,4.633809239386432637e+02,5.441941331671874877e+02,7.272158222557864065e+02,7.594522122207162056e+02,7.627461322925221339e+02
1.055075647237387670e+02,2.351678727837405631e+02,2.695132947590490744e+02,2.723237586110109874e+02,2.932722134024849652e+02,6.939364735280050809e+02,8.076679940371961948e+02,8.680427948860199194e+02,9.749734084543648578e+02,1.130662819007247663e+03
2.000287394243592942e+01,4.136422743128239432e+01,1.339089349256853438e+02,3.691661755965277507e+02,4.137282020607402728e+02,4.893217052322077620e+02,7.478250339680520256e+02,7.664610217586955514e+02,7.765995281955221117e+02,9.662337794646803104e+02
8.639619286877936588e+01,1.596712285900420341e+02,2.321472596394216623e+02,2.697958361754057819e+02,3.828844780839739883e+02,4.239786852849327374e+02,4.308745988580533322e+02,5.574341242754694576e+02,6.309228014506035151e+02,8.762198243511040801e+02
2.528065436790327070e+01,1.174496810437141789e+02,2.972078100055082928e+02,3.172634711383727222e+02,4.292380460867482270e+02,4.669598842771091540e+02,5.177137808183476864e+02,5.417150993721465966e+02,6.597724620332028280e+02,6.991521869332996175e+02
1.296719747416373707e+02,2.214123077516769627e+02,2.238743521237418292e+02,5.653232138072721682e+02,5.925071745033422985e+02,6.533588943302037251e+02,6.916802095541787594e+02,7.299697561859836696e+02,7.796183066318043302e+02,8.135834392491868812e+02
8.375087677068771086e+01,1.453338948290140138e+02,1.467975708987798100e+02,2.044547624031472139e+02,2.679728460070496681e+02,3.491775091628138625e+02,3.885957480452882464e+02,4.902680817793950041e+02,5.032061440645663879e+02,5.158831537766689053e+02
5.357669469453944089e+01,1.552611354055661650e+02,2.649893900271904954e+02,4.255373592501944700e+02,5.357197922408232671e+02,5.679969045150152169e+02,5.715531688002722603e+02,5.949311812734908926e+02,6.109792646257639035e+02,7.538448341420249790e+02
5.125043645824189298e+01,2.571936009228705871e+02,3.003216126416538714e+02,3.378599149395284940e+02,3.548117799066468478e+02,5.773227671831036787e+02,6.238136860985476915e+02,6.262980788476967291e+02,6.734897573806830451e+02,7.532456017768093943e+02
