8.791148732315348013e+01,1.028471268836530186e+02,1.213272584438367687e+02
6.283156518005699098e+01,7.317376517120138146e+01,1.566803770099295434e+02
1.461590120717823993e+02,1.623381045179577882e+02,1.641857956457055536e+02
3.640162021421279093e+01,6.591662696877379801e+01,8.423250129598817182e+01
3.654246964064282821e+01,4.572835421900181530e+01,5.350828587317499796e+01
1.265923305604345828e+01,2.080258163774979252e+01,2.829474486083211460e+01
1.201282182734091322e+02,1.225679671360936851e+02,1.343735524592786135e+02
2.423661434650317759e+01,6.514904882659820373e+01,6.669433235972468310e+01
8.703527526999475583e+01,9.489712934129168787e+01,9.597538759110682349e+01
1.393993207868472162e+01,4.942634796150546350e+01,7.160711251472851302e+01
4.273253812102405647e+01,8.769854150032547579e+01,1.127482474668459531e+02
7.736680308826888108e+01,7.955109577650956965e+01,8.439232166764537624e+01
5.173071651091876788e+01,5.821756458257055300e+01,8.062589034986174852e+01
1.336972921439791833e+02,1.517311211276754648e+02,2.445560136112561906e+02
1.433740124148012285e+02,1.534766648440738379e+02,2.440820554130631308e+02
5.445099166173014282e+01,7.089150364293081452e+01,7.286861807316944351e+01
1.007661059537937476e+01,5.866043646907594677e+01,7.232325653467768234e+01
1.856784728015343333e+01,3.467242086659030065e+01,4.953983868706187366e+01
3.091435423136401184e+01,7.653889770099236500e+01,7.655964765198480393e+01
8.837503154571822961e+01,9.361807072342014635e+01,9.708499463628365334e+01
6.640497391077886391e+01,1.375349939759970255e+02,1.389223844992325780e+02
7.966591761936862781e+01,1.816188348019215937e+02,2.361019707817988831e+02
1.323084364191193458e+02,2.033015399885047714e+02,2.120698010025760141e+02
4.904185449779583195e+01,5.362799089897061577e+01,5.539089215041903458e+01
6.947638332044576259e+01,7.124625291992026632e+01,8.530884454201660105e+01
2.806731172872213165e+01,3.682017800326160994e+01,6.876673043042978861e+01
4.755811269780977568e+01,8.629564340492380836e+01,9.298302912323670455e+01
7.266152714291405346e+01,8.711730676650560667e+01,8.960484969853520454e+01
6.571091657406583408e+01,8.878020603410820399e+01,1.352208147965074261e+02
1.005867419144434365e+02,1.029344874014620075e+02,1.094335753060863965e+02
6.386666670763057141e+01,6.773260897954060056e+01,6.814933266993645589e+01
3.864617931142906571e+01,5.998323604349923954e+01,6.131346689235654424e+01
6.819007143498201629e+01,7.059445441106657881e+01,7.967267558641889025e+01
2.689502534994220895e+01,6.532782723687675741e+01,8.172000331064728584e+01
6.360373863635302172e+01,8.527894010157314142e+01,1.010065271321046936e+02
2.297756906308755021e+01,9.103505626242848336e+01,9.967944958324852678e+01
2.363502676747116027e+01,5.257172389728743411e+01,7.968511777455361766e+01
2.102798804428363511e+01,3.827866351254519373e+01,1.026659295209638429e+02
3.185272773243586997e+01,6.904948719035881766e+01,7.154833022491155248e+01
1.408618443795387805e+02,1.741287954264491873e+02,1.995310105317363991e+02
6.257980377102442304e+01,7.836905153289805526e+01,1.090417162486601086e+02
1.958358912396434732e+02,1.962359693599259174e+02,1.970614161130874038e+02
3.316999320344211100e+01,1.230761888516256306e+02,1.336112140326955000e+02
5.417668950551246354e+01,6.431627190974836594e+01,9.070173506261315310e+01
8.125090207392290154e+01,1.006405021540153655e+02,1.048970862703054650e+02
5.272522890095071801e+01,5.428829664376306141e+01,5.980664633831432297e+01
1.985815129620054265e+01,2.042849230057925425e+01,2.079469520364894919e+01
1.508688781741060438e+02,2.495424610894086470e+02,3.206788544192957033e+02
4.330080944838165635e+01,4.860757262713434557e+01,8.775956741555388874e+01
1.585822885493723255e+01,4.789422070591179192e+01,5.647564854820232227e+01
1.286853508749307018e+01,3.422580265157159829e+02,4.693844007920314993e+02
1.476486936212804153e+02,1.917943238600159930e+02,2.767532823001457700e+02
1.239896704957709233e+02,1.943296475554667779e+02,2.032603085587423379e+02
3.524255088884336029e+00,4.868116775975575905e+01,7.950225247256737759e+01
1.008005220830418409e+02,1.955778768478156451e+02,2.741714394431807023e+02
6.897790371518846086e+01,7.150523142090898432e+01,8.772738659563289332e+01
5.363816689674689542e+01,6.631833976458283075e+01,7.797467477857014728e+01
5.518450765363046173e+01,7.899533273985153414e+01,1.247567458698040497e+02
3.608581458144513476e+01,5.168900793250907810e+01,5.435472491225196023e+01
3.408878549771611688e+01,6.465258125788545840e+01,6.529131278581496645e+01
6.602036123708251125e+01,8.077386878807752169e+01,8.748127419329809129e+01
1.760458711874050266e+02,2.182848124396899436e+02,2.449452410373155828e+02
1.801223248948793696e+02,2.440096035019341514e+02,2.533480482833855092e+02
9.403293543440483404e+01,1.164088448499377932e+02,1.175098205381235772e+02
1.253050359025305482e+02,1.671164120089988216e+02,1.709831393460620745e+02
7.972701094451416282e+01,8.663073218997136848e+01,9.423470387451718011e+01
2.108138071903514188e+01,3.652293701196469300e+01,8.010563371075940609e+01
6.278022471007484029e+01,9.543717434019986001e+01,1.108955368149806588e+02
1.586164499319669403e+02,1.637378585323034770e+02,1.688884228889054668e+02
1.797128891107402637e+01,6.612845684043089989e+01,6.824361032661840909e+01
1.886379280417790483e+02,1.989111027089935249e+02,2.000114394505771145e+02
4.240995055256062329e+01,7.991268651872420037e+01,9.208258158992715892e+01
4.591173728630555217e+01,8.330447167928402052e+01,1.346392389128024263e+02
1.286853508749307018e+01,3.344548625600672835e+02,4.578174752717707179e+02
7.785662152828881233e+01,2.067610501760294994e+02,2.225780077574122515e+02
2.940758206237013184e+01,8.628619877849520492e+01,9.652808487305323126e+01
9.672876286519822031e+01,9.696832171120821897e+01,1.223799012980038157e+02
3.285576478452091465e+01,6.404331569291626636e+01,6.429205034884678582e+01
2.933078387146368016e+01,3.088489570572490805e+01,5.146437414776633545e+01
3.276418070415893169e+01,7.431481243000692416e+01,7.930473445749410644e+01
6.015532644471754509e+01,1.143187999095573275e+02,1.173868942358767242e+02
8.792812852094408527e+01,9.177461491493168921e+01,1.149516075140419105e+02
