-24.259,54.003,-19.782
45.457,-29.762,-231.7
-46.386,-41.709,39.001
32.418,-35.127,34.698
29.205,-39.146,31.862
45.476,6.9001,39.902
-60.662,-5.0628,-28.87
-33.188,-56.533,15.687
-51.503,68.677,-5.5386
-12.037,55.077,27.121
-46.45,-30.932,-271.5
-53.986,0.071458,44.143
-50.159,39.669,51.343
-16.774,-38.602,-12.74
71.262,9.9263,-26.791
57.477,-13.69,-19.16
5.7442,-27.746,-14.123
-47.212,-37.282,29.013
-12.465,-55.616,29.368
-4.5266,-60.514,37.539
17.338,48.954,10.601
-63.192,-3.7188,-30.385
24.386,49.674,40.013
-17.824,56.005,30.376
-55.497,2.5095,38.203
-16.21,55.183,30.275
-61.446,-12.465,-31.552
-40.1,-12.54,-47.248
44.891,-17.244,-6.0309
40.133,-41.999,31.165
-5.175,-45.045,16.921
-25.443,57.261,31.001
27.074,48.554,43.802
54.125,-27.596,-24.618
-51.838,-0.37687,44.311
-23.334,50.706,27.41
46.805,7.4591,34.296
-55.567,-3.6163,35.886
-38.342,58.483,64.682
-26.215,-41.59,25.936
-45.739,32.476,-30.754
32.163,52.099,31.161
12.641,-47.349,-34.243
-27.328,54.318,27.554
41.965,-39.97,29.823
43.268,44.921,33.739
38.328,44.663,-20.496
-36.096,30.996,17.488
65.437,-19.076,-0.95066
28.358,-70.898,-194.31
-55.889,-7.7268,-42.094
-62.221,0.48273,-29.04
41.784,-45.666,32.543
-16.346,-47.084,-40.211
-39.523,-21.843,-65.054
-1.3868,15.708,213.28
39.916,45.049,-28.61
52.477,4.3815,24.402
-49.09,31.245,23.264
52.251,1.2883,31.459
-50.313,-7.6848,22.3
-37.345,-28.345,18.615
-54.99,-6.1217,26.817
-49.53,38.471,11.408
-49.094,44.717,20.185
16.446,-49.542,-25.712
-6.5059,-48.492,-19.024
-51.807,-45.589,20.755
-50.482,-60.288,-29.511
-84.379,-51.937,-2.9878
-45.144,-42.912,17.338
32.18,43.783,-16.061
-28.655,-51.182,-37.429
-16.737,54.046,-30.483
-55.658,-11.863,-35.556
-24.414,49.68,18.794
51.888,-88.041,-248.54
-18.942,57.842,-27.75
-18.543,57.144,-26.107
-22.103,-47.718,-27.805
-44.017,35.58,-42.575
-61.186,-6.7089,-41.458
-57.2,-10.341,-34.415
-60.394,-5.2228,-41.381
-21.293,-48.479,-35.504
9.9221,-29.543,-36.962
46.342,-6.2534,-20.641
-40.869,39.639,-35.822
-57.124,48.824,-26.377
-53.296,17.924,44.429
16.857,76.449,38.85
-64.74,-25.849,59.294
53.934,6.8814,-33.441
29.216,47.317,29.972
29.83,47.335,28.994
51.459,2.8217,22.056
54.246,5.7987,-25.399
-35.855,36.066,-36.242
40.738,39.066,23.382
-2.3767,-8.8353,-47.806
-44.567,42.356,15.506
-58.306,-2.1912,-36.896
49.507,2.9399,30.186
-34.889,-42.074,-44.642
-60.843,-11.373,-36.362
-15.23,54.897,-32.896
37.744,43.445,-22.662
26.122,51.887,33.856
1.7818,-49.82,-46.438
-60.648,-1.3296,-45.638
23.763,47.896,27.807
-62.93,-9.5294,-18.623
-65.596,-0.26122,-33.373
45.687,0.67258,22.506
-56.001,2.3479,28.046
50.502,-41.76,15.074
-57.063,-13.2,-43.004
34.445,41.188,-25.958
-58.226,21.204,23.361
37.229,43.277,-29.914
-43.481,-43.439,10.944
-18.392,-42.989,19.526
-52.761,-42.516,38.99
-27.094,-45.212,15.056
46.482,1.3965,28.7
50.112,3.2605,21.898
-61.831,-13.312,-34.373
-63.107,-14.128,-48.955
-17.451,53.682,-26.412
-19.744,55.124,-30.783
-63.527,-7.0942,-34.936
38.403,-97.425,-85.38
-29.743,-48.654,5.7762
-57.277,8.9433,41.287
-62.765,-16,-39.637
-9.9656,-67.022,-191.17
-63.91,-13.204,-43.17
34.082,41.242,-28.076
-29.022,45.063,7.9714
49.891,4.5495,18.354
-61.124,-12.081,-33.662
-64.884,-17.538,-49.763
-43.545,-42.269,-45.143
-42.845,-40.331,-44.96
44.209,-33.318,-37.804
-55.998,-14.258,-38.864
-60.151,24.002,-27.654
-51.764,-28.765,47.875
50.662,-24.359,-33.257
52.484,-22.076,-34.316
-34.886,-46.552,-19.804
-59.653,-26.729,57.639
53.272,5.91,-24.999
0.56255,-46.153,41.059
-9.3474,-38.259,33.268
-46.668,46.151,33.423
-38.054,-45.457,-28.571
-46.487,36.65,-18.911
30.07,43.597,-24.375
-10.329,55.891,-26.204
-5.7533,55.726,28.557
54.337,20.541,-36.947
-66.529,23.909,-37.123
30.079,-42.063,-40.173
30.806,47.654,-28.579
-46.775,40.21,-26.946
39.615,42.204,39.032
61.319,-26.334,-32.743
58.536,21.745,-28.011
-11.64,-48.422,48.5
-7.4013,-45.826,46.25
38.232,-24.884,33.39
36.407,46.438,-17.546
37.114,46.224,-16.187
-36.703,-53.762,-26.358
-56.415,28.328,31.792
22.099,-50.539,-30.088
-36.162,-40.256,33.027
53.645,9.9594,28.437
29.203,-37.889,-7.3459
59.957,-23.481,-34.345
29.101,-39.478,37.853
-1.2651,-59.554,-18.655
-36.424,39.258,-26.077
33.741,49.379,-26.248
25.669,-51.691,68.964
-32.489,43.007,-14.204
-66.296,30.242,-11.961
-41.012,31.984,-5.0279
7.3093,-58.932,-9.6544
58.398,7.8832,-27.763
33.502,-29.783,34.361
-40.164,38.373,31.466
-41.835,36.704,-28.934
58.772,5.6624,-20.363
-44.084,-32.062,37.795
26.064,-52.811,-34.202
22.682,45.545,-71.003
-49.994,26.434,24.147
-44.255,41.503,-37.318
-0.6858,57.749,30.122
-47.894,-31.052,31.524
-35.412,-40.556,22.813
32.619,-50.858,-42.992
0.8665,-57.093,-13.058
6.1585,-58.662,-20.055
-63.239,7.9481,39.668
-33.767,-43.527,27.922
-50.521,26.187,17.887
-40.705,-46.812,-51.525
32.785,-36.305,22.898
-12.855,-46.327,-24.088
-42.953,44.141,27.208
40.393,-32.541,20.142
-33.62,-42.781,22.883
-0.81787,-52.504,-16.077
-54.611,33.142,-40.343
-27.02,5.7055,156.15
-0.64894,-49.174,24.973
-29.614,-50.699,-40.864
21.149,49.906,-32.525
-1.2856,-64.304,-8.633
-59.615,0.42348,35.676
-56.183,30.074,28.506
41.087,40.57,-122.25
-36.124,-41.87,11.544
6.3866,-59.212,31.726
29.107,46.223,-26.485
27.321,-52.768,-37.161
-5.6948,-57.373,39.556
37.846,-23.747,26.759
32.419,47.431,-29.286
-14.031,57.407,-35.475
-51.145,24.492,8.511
27.208,-33.482,31.856
-11.198,-50.07,24.436
29.263,-32.051,29.273
0.1803,-57.069,-17.944
-45.989,46.54,0.20992
-52.367,27.419,-37.607
20.564,-37.647,-19.747
-53.035,23.945,-37.627
23.334,-49.031,-39.049
-26.258,-56.534,-35.574
-33.128,-41.25,18.015
28.615,39.939,22.09
-33.824,-52.424,-39.561
55.933,7.304,-34.606
4.7829,-57.016,-9.2864
2.4217,-54.906,-10.402
5.7644,-57.012,-16.185
49.723,4.2412,-40.196
18.549,-52.95,-24.498
-9.9367,-27.522,209.6
26.998,39.501,-22.4
-27.977,-55.885,-40.921
33.908,42.486,-35.682
-36.287,-50.739,-49.67
45.954,4.603,-68.911
31.629,40.501,24.887
13.605,-61.236,-160.17
-29.739,-47.832,-46.934
49.458,5.0012,-46.349
23.247,47.592,-34.563
10.204,44.324,-48.455
28.984,44.083,-44.721
12.755,50.112,-35.633
51.075,5.1152,-41.797
-9.0894,-50.685,28.236
20.592,-44.632,-44.239
-55.605,25.27,15.922
45.852,21.629,-37.58
18.044,-54.922,-21.754
-59.757,-8.3744,-28.519
16.058,-51.6,-35.479
-62.724,-1.8924,-17.483
56.175,-2.1939,60.86
24.709,55.113,21.39
-9.7178,60.779,33.466
-16.84,50.88,-32.008
-36.206,-43.665,38.598
22.647,56.367,-22.7
43.919,-33.283,-21.227
-60.906,-4.4653,26.922
7.8962,-63.24,-27.135
8.1779,-49.485,-31.875
-55.488,-6.9951,24.474
-10.87,61.64,37.615
7.3038,-53.864,28.411
27.984,56.265,-18.226
-49.008,31.957,22.042
-45.595,30.181,37.624
-51.328,-27.616,-27.315
6.2275,-54.565,-48.412
-21.522,49.059,-22.832
23.967,48.346,44.01
13.042,-56.778,-33.655
50.134,28.56,40.653
19.741,44.688,10.144
-18.134,-59.842,-25.749
-19.821,45.286,-21.258
55.282,18.597,-24.737
47.883,-2.6328,-12.692
6.5075,-50.212,-28.004
-11.491,59.026,32.423
-12.593,54.316,22.434
-48.043,27.201,-33.86
-48.645,33.258,32.012
4.2372,-53.836,25.761
-24.38,53.839,-26.48
-0.35381,94.945,32.489
-27.04,50.13,-29.773
39.452,-33.409,-24.192
47.861,22.994,-26.487
-3.2071,-57.588,19.273
4.3567,-56.072,18.987
50.141,1.6706,36.877
15.685,57.116,-26.76
48.219,3.8184,-19.73
-32.154,39.462,-45.322
-36.463,35.941,-36.383
-32.76,37.623,-23.954
-27.913,45.203,-31.338
-60.074,-2.7944,-36.58
-10.729,-48.953,31.596
-58.414,-25.899,-38.025
-50.216,33.927,27.651
-7.1247,-53.658,22.949
-0.80249,94.697,35.11
47.272,-5.5546,-19.521
45.84,4.4521,-18.297
26.376,46.523,22.486
-27.112,-2.73,-24.954
-2.024,-53.866,23.825
-46.308,37.276,28.648
-58.639,-38.345,-42.569
-55.947,-26.494,-39.885
54.308,0.034471,27.105
39.045,-35.109,-31.017
-47.11,-48.006,18.131
-61.431,-8.1597,-41.275
61.531,-5.0806,-30.385
27.87,47.549,18.878
21.704,48.939,17.093
-0.28885,-54.772,-33.005
-44.629,-41.62,30.795
-49.468,47.154,34.843
51.197,-19.15,-24.843
0.66567,-55.843,25.927
-59.442,-23.433,-42.599
-23.792,-7.0046,-47.905
59.698,4.6924,-13.121
-1.0386,1.989,-248.02
-3.7456,-55.613,-24.257
